order_id,time_stamp,supply_id,status
3768,1563056558.0,9208,COMPLETED
3769,1556000523.0,9626,COMPLETED
3770,1553553914.0,9157,COMPLETED
3771,1558957942.0,9476,CANCELLED
3772,1566751207.0,9524,CANCELLED
3773,1569951344.0,9263,CANCELLED
3774,1577664574.0,9484,COMPLETED
3775,1569201936.0,9602,COMPLETED
3776,1557572054.0,9039,CANCELLED
3777,1553390796.0,9389,COMPLETED
3778,1549344063.0,9076,COMPLETED
3779,1557155667.0,9365,COMPLETED
3780,1552160351.0,9121,COMPLETED
3781,1572412582.0,9264,COMPLETED
3782,1557002250.0,9138,COMPLETED
3783,1560197204.0,9389,COMPLETED
3784,1560227289.0,9022,CANCELLED
3785,1556977278.0,9682,COMPLETED
3786,1573652780.0,9743,COMPLETED
3787,1570890123.0,9242,COMPLETED
3788,1546744798.0,9477,COMPLETED
3789,1564051179.0,9476,COMPLETED
3790,1550913650.0,9682,COMPLETED
3791,1575216032.0,9125,COMPLETED
3792,1568779085.0,9626,COMPLETED
3793,1570395017.0,9734,COMPLETED
3794,1565010885.0,9734,COMPLETED
3795,1557240058.0,9389,COMPLETED
3796,1568182355.0,9574,CANCELLED
3797,1558754827.0,9227,COMPLETED
3798,1551476114.0,9574,COMPLETED
3799,1552427774.0,9524,COMPLETED
3800,1555309820.0,9138,CANCELLED
3801,1564695120.0,9263,CANCELLED
3802,1574166450.0,9477,CANCELLED
3803,1557548655.0,9242,CANCELLED
3804,1563978096.0,9263,CANCELLED
3805,1567532753.0,9354,COMPLETED
3806,1563538874.0,9365,CANCELLED
3807,1569383150.0,9022,COMPLETED
3808,1559868963.0,9150,COMPLETED
3809,1546419533.0,9023,COMPLETED
3810,1550095692.0,9605,COMPLETED
3811,1559557531.0,9477,CANCELLED
3812,1565472611.0,9076,COMPLETED
3813,1548357073.0,9208,COMPLETED
3814,1549132483.0,9524,COMPLETED
3815,1570426802.0,9734,COMPLETED
3816,1575822677.0,9025,COMPLETED
3817,1566931807.0,9151,CANCELLED
3818,1552311687.0,9263,COMPLETED
3819,1555468696.0,9098,COMPLETED
3820,1565322450.0,9146,COMPLETED
3821,1547266349.0,9484,COMPLETED
3822,1559289220.0,9138,COMPLETED
3823,1546759703.0,9150,COMPLETED
3824,1556492485.0,9138,COMPLETED
3825,1561307837.0,9138,COMPLETED
3826,1556027388.0,9138,COMPLETED
3827,1571154034.0,9101,COMPLETED
3828,1549095421.0,9039,CANCELLED
3829,1547732517.0,9138,CANCELLED
3830,1565466915.0,9157,COMPLETED
3831,1553094614.0,9151,COMPLETED
3832,1555595971.0,9121,COMPLETED
3833,1546692919.0,9484,CANCELLED
3834,1561834646.0,9022,COMPLETED
3835,1560838959.0,9025,COMPLETED
3836,1552854719.0,9263,CANCELLED
3837,1559588112.0,9354,COMPLETED
3838,1569321416.0,9365,COMPLETED
3839,1568430895.0,9023,CANCELLED
3840,1568530559.0,9602,COMPLETED
3841,1561904332.0,9354,CANCELLED
3842,1562011065.0,9524,CANCELLED
3843,1561586019.0,9263,COMPLETED
3844,1547807278.0,9461,COMPLETED
3845,1559429220.0,9146,CANCELLED
3846,1570393375.0,9208,COMPLETED
3847,1554542466.0,9125,CANCELLED
3848,1564145249.0,9125,COMPLETED
3849,1550111068.0,9474,COMPLETED
3850,1560043583.0,9146,COMPLETED
3851,1573851458.0,9605,COMPLETED
3852,1568022914.0,9354,COMPLETED
3853,1573036084.0,9009,CANCELLED
3854,1574882254.0,9626,CANCELLED
3855,1551242087.0,9076,COMPLETED
3856,1572299066.0,9682,COMPLETED
3857,1575256302.0,9605,COMPLETED
3858,1547376389.0,9484,CANCELLED
3859,1557756635.0,9354,COMPLETED
3860,1550050639.0,9626,COMPLETED
3861,1561659943.0,9076,COMPLETED
3862,1577419615.0,9121,COMPLETED
3863,1577024730.0,9101,COMPLETED
3864,1549914993.0,9208,CANCELLED
3865,1556851626.0,9227,CANCELLED
3866,1562350703.0,9138,CANCELLED
3867,1555656330.0,9227,COMPLETED
3868,1552104026.0,9101,COMPLETED
3869,1547328833.0,9365,CANCELLED
3870,1562816689.0,9389,COMPLETED
3871,1563910896.0,9157,COMPLETED
3872,1547894978.0,9025,COMPLETED
3873,1556347495.0,9076,COMPLETED
3874,1553759908.0,9734,COMPLETED
3875,1567300135.0,9150,COMPLETED
3876,1551161637.0,9242,CANCELLED
3877,1576320970.0,9682,CANCELLED
3878,1554548276.0,9264,COMPLETED
3879,1567848181.0,9150,COMPLETED
3880,1565389186.0,9025,CANCELLED
3881,1557595523.0,9009,COMPLETED
3882,1556983336.0,9264,COMPLETED
3883,1569679361.0,9121,COMPLETED
3884,1560535988.0,9626,CANCELLED
3885,1573530131.0,9263,COMPLETED
3886,1551561278.0,9355,COMPLETED
3887,1566190111.0,9757,CANCELLED
3888,1553021621.0,9484,CANCELLED
3889,1552845364.0,9602,COMPLETED
3890,1546856284.0,9098,COMPLETED
3891,1556651251.0,9157,COMPLETED
3892,1560462864.0,9734,COMPLETED
3893,1566256202.0,9025,COMPLETED
3894,1546971644.0,9125,COMPLETED
3895,1552607964.0,9023,COMPLETED
3896,1577210383.0,9227,CANCELLED
3897,1548705563.0,9138,COMPLETED
3898,1567607518.0,9208,COMPLETED
3899,1552427577.0,9098,COMPLETED
3900,1546615973.0,9023,CANCELLED
3901,1563983618.0,9146,COMPLETED
3902,1553247047.0,9157,COMPLETED
3903,1577707983.0,9602,COMPLETED
3904,1575136296.0,9208,COMPLETED
3905,1564293856.0,9626,COMPLETED
3906,1570873178.0,9023,COMPLETED
3907,1552992543.0,9682,COMPLETED
3908,1566744852.0,9022,COMPLETED
3909,1562561020.0,9022,CANCELLED
3910,1574320278.0,9626,COMPLETED
3911,1573508258.0,9605,CANCELLED
3912,1565808198.0,9602,COMPLETED
3913,1564200835.0,9476,COMPLETED
3914,1570455970.0,9023,COMPLETED
3915,1566230530.0,9484,CANCELLED
3916,1553563561.0,9734,CANCELLED
3917,1548849876.0,9076,COMPLETED
3918,1559607276.0,9574,COMPLETED
3919,1562930554.0,9121,COMPLETED
3920,1565975011.0,9778,CANCELLED
3921,1566446704.0,9264,CANCELLED
3922,1575928917.0,9098,COMPLETED
3923,1558799134.0,9150,COMPLETED
3924,1565219878.0,9757,COMPLETED
3925,1556365892.0,9734,COMPLETED
3926,1562238988.0,9025,COMPLETED
3927,1562986131.0,9602,COMPLETED
3928,1556490204.0,9389,COMPLETED
3929,1564130451.0,9626,COMPLETED
3930,1574627968.0,9757,COMPLETED
3931,1548509989.0,9101,CANCELLED
3932,1552638560.0,9365,COMPLETED
3933,1553729418.0,9264,CANCELLED
3934,1564351249.0,9157,COMPLETED
3935,1552460021.0,9150,CANCELLED
3936,1562476804.0,9461,COMPLETED
3937,1548511959.0,9076,COMPLETED
3938,1561021835.0,9098,COMPLETED
3939,1576156704.0,9098,COMPLETED
3940,1569611250.0,9157,COMPLETED
3941,1575293324.0,9477,CANCELLED
3942,1551076124.0,9778,COMPLETED
3943,1560059147.0,9098,COMPLETED
3944,1546396326.0,9477,COMPLETED
3945,1569116362.0,9151,COMPLETED
3946,1564012938.0,9743,CANCELLED
3947,1555661391.0,9022,COMPLETED
3948,1555176935.0,9208,CANCELLED
3949,1561472902.0,9121,COMPLETED
3950,1555524128.0,9743,COMPLETED
3951,1577096324.0,9227,COMPLETED
3952,1574746130.0,9354,COMPLETED
3953,1556800893.0,9101,COMPLETED
3954,1569080543.0,9484,COMPLETED
3955,1569553509.0,9743,COMPLETED
3956,1564185504.0,9125,COMPLETED
3957,1561627074.0,9389,COMPLETED
3958,1560692979.0,9682,COMPLETED
3959,1549757210.0,9157,COMPLETED
3960,1569892401.0,9461,CANCELLED
3961,1560424056.0,9121,CANCELLED
3962,1569757640.0,9146,COMPLETED
3963,1574329730.0,9025,COMPLETED
3964,1571046751.0,9157,COMPLETED
3965,1555653535.0,9778,COMPLETED
3966,1547047535.0,9025,CANCELLED
3967,1561813075.0,9009,COMPLETED
3968,1548186764.0,9743,COMPLETED
3969,1565490641.0,9778,COMPLETED
3970,1569013702.0,9157,COMPLETED
3971,1555078272.0,9778,CANCELLED
3972,1572824278.0,9242,COMPLETED
3973,1551009191.0,9242,CANCELLED
3974,1554180665.0,9682,COMPLETED
3975,1561249982.0,9354,COMPLETED
3976,1548406828.0,9076,COMPLETED
3977,1553488640.0,9549,CANCELLED
3978,1562969879.0,9602,COMPLETED
3979,1563035939.0,9743,COMPLETED
3980,1558239062.0,9574,CANCELLED
3981,1552608188.0,9023,COMPLETED
3982,1550861419.0,9626,COMPLETED
3983,1562813042.0,9682,COMPLETED
3984,1563106947.0,9076,CANCELLED
3985,1554378246.0,9009,COMPLETED
3986,1573971498.0,9734,COMPLETED
3987,1564090117.0,9025,COMPLETED
3988,1554147724.0,9355,COMPLETED
3989,1574230713.0,9626,COMPLETED
3990,1561433129.0,9682,COMPLETED
3991,1546730067.0,9476,COMPLETED
3992,1559530014.0,9354,COMPLETED
3993,1577271934.0,9009,COMPLETED
3994,1563357479.0,9474,COMPLETED
3995,1568454634.0,9734,COMPLETED
3996,1548120899.0,9157,COMPLETED
3997,1547499765.0,9389,COMPLETED
3998,1558468350.0,9009,COMPLETED
3999,1565412220.0,9076,CANCELLED
4000,1559676508.0,9022,COMPLETED
4001,1570333356.0,9354,COMPLETED
4002,1548040437.0,9022,CANCELLED
4003,1556325098.0,9125,COMPLETED
4004,1575983442.0,9242,COMPLETED
4005,1562303661.0,9524,COMPLETED
4006,1563506683.0,9461,COMPLETED
4007,1576284982.0,9355,COMPLETED
4008,1557557250.0,9227,COMPLETED
4009,1559894758.0,9076,CANCELLED
4010,1556542609.0,9602,COMPLETED
4011,1575202076.0,9743,CANCELLED
4012,1546534853.0,9242,COMPLETED
4013,1548367699.0,9025,COMPLETED
4014,1562062788.0,9626,CANCELLED
4015,1550966644.0,9476,COMPLETED
4016,1571197735.0,9264,COMPLETED
4017,1577370536.0,9461,CANCELLED
4018,1564428038.0,9734,COMPLETED
4019,1559828152.0,9121,COMPLETED
4020,1558941104.0,9477,COMPLETED
4021,1550004110.0,9208,COMPLETED
4022,1565841265.0,9605,COMPLETED
4023,1556764687.0,9150,COMPLETED
4024,1577518291.0,9121,COMPLETED
4025,1572824608.0,9146,COMPLETED
4026,1551945618.0,9734,CANCELLED
4027,1563024556.0,9263,CANCELLED
4028,1550674739.0,9098,COMPLETED
4029,1568408206.0,9477,CANCELLED
4030,1552509473.0,9474,COMPLETED
4031,1568052304.0,9098,COMPLETED
4032,1576547963.0,9151,CANCELLED
4033,1565785966.0,9025,COMPLETED
4034,1550264032.0,9354,COMPLETED
4035,1569101491.0,9605,COMPLETED
4036,1574943659.0,9023,COMPLETED
4037,1572025399.0,9734,COMPLETED
4038,1565867273.0,9484,COMPLETED
4039,1556100119.0,9025,COMPLETED
4040,1569376538.0,9208,COMPLETED
4041,1559067760.0,9150,CANCELLED
4042,1562749432.0,9146,COMPLETED
4043,1575317924.0,9743,CANCELLED
4044,1547225219.0,9150,CANCELLED
4045,1563160132.0,9076,COMPLETED
4046,1553743686.0,9227,CANCELLED
4047,1569946606.0,9682,CANCELLED
4048,1564873907.0,9549,COMPLETED
4049,1577629372.0,9477,COMPLETED
4050,1554127651.0,9757,COMPLETED
4051,1561652841.0,9476,COMPLETED
4052,1574856846.0,9023,CANCELLED
4053,1574049700.0,9602,COMPLETED
4054,1566875009.0,9039,COMPLETED
4055,1571462367.0,9150,COMPLETED
4056,1564848565.0,9150,CANCELLED
4057,1566057768.0,9626,CANCELLED
4058,1549936134.0,9146,COMPLETED
4059,1566252999.0,9242,COMPLETED
4060,1567854886.0,9484,COMPLETED
4061,1570127970.0,9574,CANCELLED
4062,1552691464.0,9734,CANCELLED
4063,1547227664.0,9025,COMPLETED
4064,1552805350.0,9605,CANCELLED
4065,1576339204.0,9264,COMPLETED
4066,1559673586.0,9757,COMPLETED
4067,1577106266.0,9227,COMPLETED
4068,1549975062.0,9150,CANCELLED
4069,1556931423.0,9524,COMPLETED
4070,1551229365.0,9009,COMPLETED
4071,1572380903.0,9025,COMPLETED
4072,1560027883.0,9365,COMPLETED
4073,1565993970.0,9101,COMPLETED
4074,1571482356.0,9151,COMPLETED
4075,1572241978.0,9263,COMPLETED
4076,1559084571.0,9009,COMPLETED
4077,1566406618.0,9025,COMPLETED
4078,1556961499.0,9626,CANCELLED
4079,1570369309.0,9477,COMPLETED
4080,1570831977.0,9023,COMPLETED
4081,1552201673.0,9022,CANCELLED
4082,1552900767.0,9477,COMPLETED
4083,1550861752.0,9355,COMPLETED
4084,1574597735.0,9605,CANCELLED
4085,1551990144.0,9227,CANCELLED
4086,1575496411.0,9778,COMPLETED
4087,1551823756.0,9602,COMPLETED
4088,1570246621.0,9125,COMPLETED
4089,1559754284.0,9101,COMPLETED
4090,1557082069.0,9354,COMPLETED
4091,1573856839.0,9022,COMPLETED
4092,1552643486.0,9682,COMPLETED
4093,1574386101.0,9227,CANCELLED
4094,1574902409.0,9461,COMPLETED
4095,1564829458.0,9757,COMPLETED
4096,1564168327.0,9263,CANCELLED
4097,1559422089.0,9025,CANCELLED
4098,1577763716.0,9098,COMPLETED
4099,1551858629.0,9242,COMPLETED
4100,1559548511.0,9157,COMPLETED
4101,1577352548.0,9734,COMPLETED
4102,1566491701.0,9121,COMPLETED
4103,1571026462.0,9354,COMPLETED
4104,1558921168.0,9743,COMPLETED
4105,1559124397.0,9389,CANCELLED
4106,1554382296.0,9524,CANCELLED
4107,1559784618.0,9121,COMPLETED
4108,1557787242.0,9355,COMPLETED
4109,1554021824.0,9150,COMPLETED
4110,1546781717.0,9157,COMPLETED
4111,1558846150.0,9549,CANCELLED
4112,1568248967.0,9227,COMPLETED
4113,1546642113.0,9476,CANCELLED
4114,1576846023.0,9157,COMPLETED
4115,1577392468.0,9477,COMPLETED
4116,1566504515.0,9461,COMPLETED
4117,1576076588.0,9039,COMPLETED
4118,1550454217.0,9474,COMPLETED
4119,1572578620.0,9022,CANCELLED
4120,1550759130.0,9682,CANCELLED
4121,1559197553.0,9524,COMPLETED
4122,1555315874.0,9476,COMPLETED
4123,1547125355.0,9022,CANCELLED
4124,1574635122.0,9757,COMPLETED
4125,1558221597.0,9477,CANCELLED
4126,1549127099.0,9076,COMPLETED
4127,1555063002.0,9101,COMPLETED
4128,1562858645.0,9574,CANCELLED
4129,1570448925.0,9524,COMPLETED
4130,1577822296.0,9602,CANCELLED
4131,1576837935.0,9101,COMPLETED
4132,1546384653.0,9125,CANCELLED
4133,1576668710.0,9605,COMPLETED
4134,1568520745.0,9682,CANCELLED
4135,1553736398.0,9477,COMPLETED
4136,1569884093.0,9076,COMPLETED
4137,1568673352.0,9264,COMPLETED
4138,1556118131.0,9602,COMPLETED
4139,1546987708.0,9743,COMPLETED
4140,1567681465.0,9734,COMPLETED
4141,1573127481.0,9524,CANCELLED
4142,1563009441.0,9263,COMPLETED
4143,1569791906.0,9098,COMPLETED
4144,1573896631.0,9264,CANCELLED
4145,1566902541.0,9157,CANCELLED
4146,1549813215.0,9734,CANCELLED
4147,1555260431.0,9101,COMPLETED
4148,1574195716.0,9076,COMPLETED
4149,1549205499.0,9264,COMPLETED
4150,1574796273.0,9138,COMPLETED
4151,1557533571.0,9574,COMPLETED
4152,1569168541.0,9549,COMPLETED
4153,1572459228.0,9146,CANCELLED
4154,1549256833.0,9461,COMPLETED
4155,1572970984.0,9355,COMPLETED
4156,1549260822.0,9150,COMPLETED
4157,1549213109.0,9476,CANCELLED
4158,1561649872.0,9734,COMPLETED
4159,1575438512.0,9138,COMPLETED
4160,1550752089.0,9150,COMPLETED
4161,1566395426.0,9484,CANCELLED
4162,1547844786.0,9484,COMPLETED
4163,1569057313.0,9151,COMPLETED
4164,1572312564.0,9602,COMPLETED
4165,1548403893.0,9474,CANCELLED
4166,1575701510.0,9022,CANCELLED
4167,1552193071.0,9264,COMPLETED
4168,1561108939.0,9157,CANCELLED
4169,1563587958.0,9477,CANCELLED
4170,1553295403.0,9574,COMPLETED
4171,1568859760.0,9474,CANCELLED
4172,1564966000.0,9461,COMPLETED
4173,1553122494.0,9602,COMPLETED
4174,1567508296.0,9757,COMPLETED
4175,1572518562.0,9039,COMPLETED
4176,1548300749.0,9549,COMPLETED
4177,1571742328.0,9354,COMPLETED
4178,1556722826.0,9743,CANCELLED
4179,1550280158.0,9263,COMPLETED
4180,1552449704.0,9476,COMPLETED
4181,1552296363.0,9354,COMPLETED
4182,1548267716.0,9138,COMPLETED
4183,1558528502.0,9549,CANCELLED
4184,1570435994.0,9125,COMPLETED
4185,1573227915.0,9264,CANCELLED
4186,1562376266.0,9101,CANCELLED
4187,1561614672.0,9076,COMPLETED
4188,1571314728.0,9626,COMPLETED
4189,1549498661.0,9023,COMPLETED
4190,1548582655.0,9484,COMPLETED
4191,1561156079.0,9484,COMPLETED
4192,1567886095.0,9574,COMPLETED
4193,1553700116.0,9157,CANCELLED
4194,1547127281.0,9146,COMPLETED
4195,1554262514.0,9743,COMPLETED
4196,1573912276.0,9121,COMPLETED
4197,1556323073.0,9549,COMPLETED
4198,1550790805.0,9146,COMPLETED
4199,1556359748.0,9009,CANCELLED
4200,1558613982.0,9150,COMPLETED
4201,1576429585.0,9574,COMPLETED
4202,1571858093.0,9549,COMPLETED
4203,1550359621.0,9023,COMPLETED
4204,1565451601.0,9476,COMPLETED
4205,1566380448.0,9157,CANCELLED
4206,1560496672.0,9101,COMPLETED
4207,1558743934.0,9355,CANCELLED
4208,1548414146.0,9477,COMPLETED
4209,1557037155.0,9605,COMPLETED
4210,1559361219.0,9039,COMPLETED
4211,1571574073.0,9242,COMPLETED
4212,1548876162.0,9524,COMPLETED
4213,1570777941.0,9477,COMPLETED
4214,1569020976.0,9101,COMPLETED
4215,1576484505.0,9098,CANCELLED
4216,1575379318.0,9524,COMPLETED
4217,1561087392.0,9757,COMPLETED
4218,1566533815.0,9477,COMPLETED
4219,1577295469.0,9477,COMPLETED
4220,1551311463.0,9138,COMPLETED
4221,1572372485.0,9355,COMPLETED
4222,1576623863.0,9263,COMPLETED
4223,1546817431.0,9549,COMPLETED
4224,1577178297.0,9151,CANCELLED
4225,1572895580.0,9157,COMPLETED
4226,1563194471.0,9602,COMPLETED
4227,1565492778.0,9476,CANCELLED
4228,1551768043.0,9242,COMPLETED
4229,1546540089.0,9574,CANCELLED
4230,1560424878.0,9477,CANCELLED
4231,1553265931.0,9461,COMPLETED
4232,1558542819.0,9365,CANCELLED
4233,1571934497.0,9125,COMPLETED
4234,1560311215.0,9474,CANCELLED
4235,1560458337.0,9025,COMPLETED
4236,1556214185.0,9227,CANCELLED
4237,1566392118.0,9039,COMPLETED
4238,1570498929.0,9524,COMPLETED
4239,1564335813.0,9208,CANCELLED
4240,1574804778.0,9476,COMPLETED
4241,1569176328.0,9365,COMPLETED
4242,1546999614.0,9023,COMPLETED
4243,1566443435.0,9474,COMPLETED
4244,1560483533.0,9263,COMPLETED
4245,1572635871.0,9354,COMPLETED
4246,1546694696.0,9146,COMPLETED
4247,1563734364.0,9227,CANCELLED
4248,1553638074.0,9022,COMPLETED
4249,1566647105.0,9524,COMPLETED
4250,1573620521.0,9125,COMPLETED
4251,1571226173.0,9778,COMPLETED
4252,1560355723.0,9264,COMPLETED
4253,1564075906.0,9743,CANCELLED
4254,1548768754.0,9101,COMPLETED
4255,1576349995.0,9025,COMPLETED
4256,1564726700.0,9023,CANCELLED
4257,1553662516.0,9602,COMPLETED
4258,1560815586.0,9146,COMPLETED
4259,1554217428.0,9098,CANCELLED
4260,1567530992.0,9549,COMPLETED
4261,1562563699.0,9477,CANCELLED
4262,1552425016.0,9150,CANCELLED
4263,1577089949.0,9682,COMPLETED
4264,1550433949.0,9150,COMPLETED
4265,1558661246.0,9151,COMPLETED
4266,1569869389.0,9023,COMPLETED
4267,1565815872.0,9076,CANCELLED
4268,1561576120.0,9264,COMPLETED
4269,1547373729.0,9101,COMPLETED
4270,1559603261.0,9125,COMPLETED
4271,1555660732.0,9389,COMPLETED
4272,1570445012.0,9264,CANCELLED
4273,1548361982.0,9039,COMPLETED
4274,1576390236.0,9125,COMPLETED
4275,1547022478.0,9022,CANCELLED
4276,1550541966.0,9076,COMPLETED
4277,1548463746.0,9101,COMPLETED
4278,1561218035.0,9264,COMPLETED
4279,1573734289.0,9365,COMPLETED
4280,1571748902.0,9146,CANCELLED
4281,1546984490.0,9355,CANCELLED
4282,1573451990.0,9602,COMPLETED
4283,1572428298.0,9354,CANCELLED
4284,1559966562.0,9227,COMPLETED
4285,1561653198.0,9524,COMPLETED
4286,1549575679.0,9023,COMPLETED
4287,1573125369.0,9682,COMPLETED
4288,1577360113.0,9355,COMPLETED
4289,1577481443.0,9778,CANCELLED
4290,1555568509.0,9121,COMPLETED
4291,1572243273.0,9524,COMPLETED
4292,1572801045.0,9477,COMPLETED
4293,1577770256.0,9734,CANCELLED
4294,1575566003.0,9009,CANCELLED
4295,1576724285.0,9208,CANCELLED
4296,1558746146.0,9208,CANCELLED
4297,1557534908.0,9125,COMPLETED
4298,1568104633.0,9009,COMPLETED
4299,1551072235.0,9476,COMPLETED
4300,1555645379.0,9157,COMPLETED
4301,1553349310.0,9549,COMPLETED
4302,1554404748.0,9022,COMPLETED
4303,1565402130.0,9354,COMPLETED
4304,1549137327.0,9101,COMPLETED
4305,1563014641.0,9242,COMPLETED
4306,1562743117.0,9477,COMPLETED
4307,1550645677.0,9549,COMPLETED
4308,1546883592.0,9476,COMPLETED
4309,1562826777.0,9157,COMPLETED
4310,1573900879.0,9389,COMPLETED
4311,1570015939.0,9264,COMPLETED
4312,1546823104.0,9039,COMPLETED
4313,1564295027.0,9157,CANCELLED
4314,1561220812.0,9476,COMPLETED
4315,1573735417.0,9227,COMPLETED
4316,1573850100.0,9242,COMPLETED
4317,1552383790.0,9121,CANCELLED
4318,1577003324.0,9602,COMPLETED
4319,1570481422.0,9157,COMPLETED
4320,1550936681.0,9476,COMPLETED
4321,1557739333.0,9098,COMPLETED
4322,1551834112.0,9227,COMPLETED
4323,1562896658.0,9039,COMPLETED
4324,1561396392.0,9263,COMPLETED
4325,1576949227.0,9151,COMPLETED
4326,1577523830.0,9076,COMPLETED
4327,1554995981.0,9355,COMPLETED
4328,1554604800.0,9743,COMPLETED
4329,1577758404.0,9474,CANCELLED
4330,1551710411.0,9605,COMPLETED
4331,1555345171.0,9365,COMPLETED
4332,1553505708.0,9039,CANCELLED
4333,1566439579.0,9605,COMPLETED
4334,1554497474.0,9101,CANCELLED
4335,1558130900.0,9626,COMPLETED
4336,1560377176.0,9605,COMPLETED
4337,1575915273.0,9757,COMPLETED
4338,1558900433.0,9022,CANCELLED
4339,1570160679.0,9150,CANCELLED
4340,1568416871.0,9389,COMPLETED
4341,1560107260.0,9682,CANCELLED
4342,1565963857.0,9121,COMPLETED
4343,1559492160.0,9778,COMPLETED
4344,1553145314.0,9242,COMPLETED
4345,1566295669.0,9574,COMPLETED
4346,1568869568.0,9076,COMPLETED
4347,1564936394.0,9474,CANCELLED
4348,1565707822.0,9157,COMPLETED
4349,1566826360.0,9157,CANCELLED
4350,1569523204.0,9477,COMPLETED
4351,1554725199.0,9474,CANCELLED
4352,1558748268.0,9098,CANCELLED
4353,1551891639.0,9524,CANCELLED
4354,1547998833.0,9524,COMPLETED
4355,1577528830.0,9743,COMPLETED
4356,1569285534.0,9022,CANCELLED
4357,1561234673.0,9682,CANCELLED
4358,1556039169.0,9476,COMPLETED
4359,1549953894.0,9574,CANCELLED
4360,1569391023.0,9461,COMPLETED
4361,1557739168.0,9208,COMPLETED
4362,1562570207.0,9039,COMPLETED
4363,1546375726.0,9121,COMPLETED
4364,1574240705.0,9484,CANCELLED
4365,1573846012.0,9121,COMPLETED
4366,1553329927.0,9242,CANCELLED
4367,1565147592.0,9138,CANCELLED
4368,1557151038.0,9264,COMPLETED
4369,1574276883.0,9365,COMPLETED
4370,1561626268.0,9476,COMPLETED
4371,1555025532.0,9355,COMPLETED
4372,1561500724.0,9477,CANCELLED
4373,1568072912.0,9389,COMPLETED
4374,1554122168.0,9524,COMPLETED
4375,1576239365.0,9227,CANCELLED
4376,1573974348.0,9477,COMPLETED
4377,1552364939.0,9778,CANCELLED
4378,1565955494.0,9365,CANCELLED
4379,1552884983.0,9098,COMPLETED
4380,1574220682.0,9264,COMPLETED
4381,1552360531.0,9477,COMPLETED
4382,1559810268.0,9242,COMPLETED
4383,1551778337.0,9098,CANCELLED
4384,1571410290.0,9101,COMPLETED
4385,1572499217.0,9101,COMPLETED
4386,1575248396.0,9009,CANCELLED
4387,1574229907.0,9602,COMPLETED
4388,1556937772.0,9477,COMPLETED
4389,1556065674.0,9022,COMPLETED
4390,1575819063.0,9524,CANCELLED
4391,1557164332.0,9524,COMPLETED
4392,1565425282.0,9743,COMPLETED
4393,1565928818.0,9605,COMPLETED
4394,1559360686.0,9157,COMPLETED
4395,1566806556.0,9157,CANCELLED
4396,1564698574.0,9150,COMPLETED
4397,1554237572.0,9574,COMPLETED
4398,1558415825.0,9389,COMPLETED
4399,1556892712.0,9682,COMPLETED
4400,1571910951.0,9602,COMPLETED
4401,1550059083.0,9023,COMPLETED
4402,1548701897.0,9009,COMPLETED
4403,1554024711.0,9101,COMPLETED
4404,1569524218.0,9365,COMPLETED
4405,1566643977.0,9150,COMPLETED
4406,1548337117.0,9549,COMPLETED
4407,1575746158.0,9743,CANCELLED
4408,1570667234.0,9474,COMPLETED
4409,1577832633.0,9354,CANCELLED
4410,1572602567.0,9146,COMPLETED
4411,1576486724.0,9778,COMPLETED
4412,1566725727.0,9574,COMPLETED
4413,1555394012.0,9743,COMPLETED
4414,1566404054.0,9477,CANCELLED
4415,1557414344.0,9476,COMPLETED
4416,1550355045.0,9524,COMPLETED
4417,1576918173.0,9734,COMPLETED
4418,1548544733.0,9121,COMPLETED
4419,1570111914.0,9076,COMPLETED
4420,1567846461.0,9157,COMPLETED
4421,1562623925.0,9151,COMPLETED
4422,1573832885.0,9626,COMPLETED
4423,1546336425.0,9076,COMPLETED
4424,1565906405.0,9151,COMPLETED
4425,1560906249.0,9227,COMPLETED
4426,1557798644.0,9602,COMPLETED
4427,1560680897.0,9484,COMPLETED
4428,1556585059.0,9208,COMPLETED
4429,1551682854.0,9025,COMPLETED
4430,1562795406.0,9389,COMPLETED
4431,1558630516.0,9354,COMPLETED
4432,1572039294.0,9157,COMPLETED
4433,1574857824.0,9150,CANCELLED
4434,1572515767.0,9757,COMPLETED
4435,1554527774.0,9227,COMPLETED
4436,1576934834.0,9461,COMPLETED
4437,1576659067.0,9549,COMPLETED
4438,1556791726.0,9778,CANCELLED
4439,1560558378.0,9157,COMPLETED
4440,1557635502.0,9101,COMPLETED
4441,1566227068.0,9734,COMPLETED
4442,1572581708.0,9626,COMPLETED
4443,1568639316.0,9474,CANCELLED
4444,1552593347.0,9150,COMPLETED
4445,1555656165.0,9146,COMPLETED
4446,1576192790.0,9778,CANCELLED
4447,1574087882.0,9602,COMPLETED
4448,1564979948.0,9101,COMPLETED
4449,1547436490.0,9121,COMPLETED
4450,1561597538.0,9602,COMPLETED
4451,1571203682.0,9355,COMPLETED
4452,1550000368.0,9682,COMPLETED
4453,1566622247.0,9263,CANCELLED
4454,1547798291.0,9125,COMPLETED
4455,1552269670.0,9023,CANCELLED
4456,1551913416.0,9626,COMPLETED
4457,1546412824.0,9474,CANCELLED
4458,1566832294.0,9549,CANCELLED
4459,1556515002.0,9146,COMPLETED
4460,1563910805.0,9626,COMPLETED
4461,1554213817.0,9778,COMPLETED
4462,1555624523.0,9365,COMPLETED
4463,1547870328.0,9098,COMPLETED
4464,1548010462.0,9484,CANCELLED
4465,1553196729.0,9146,CANCELLED
4466,1568745105.0,9734,COMPLETED
